stop_pct,asof,symbol,reason,exit_ret_pct,hold_to_mature_pct,hold_minus_exit_pp,post_exit_max_recovery_pct,false_exit
0.08,2026-01-27,ULTRACEMCO,DD -8.2% at bar 28,-9.619509095241877,-7.967273016125189,1.6522360791166886,7.162946036210238,True
0.08,2026-01-27,MARICO,DD -8.5% at bar 37,-0.2011263073209976,3.915258782515426,4.116385089836424,5.736934031976371,True
0.08,2026-01-27,BHARTIARTL,DD -8.1% at bar 25,-3.4204925509273334,-4.388365257930483,-0.9678727070031492,0.05771551497979477,False
0.08,2026-01-27,RELIANCE,DD -8.4% at bar 26,0.6446939514668664,3.6436073886273057,2.9989134371604393,2.9797034691233515,False
0.08,2026-01-27,TITAN,DD -11.3% at bar 39,-2.4393294971228423,9.712284213159867,12.15161371028271,16.063597897166293,True
0.08,2026-01-27,IRCTC,DD -11.7% at bar 24,-6.345679012345672,-11.185185185185192,-4.839506172839521,0.0,False
0.1,2021-07-01,ABBOTINDIA,DD -11.4% at bar 25,4.60675298602439,31.63721969610966,27.03046671008527,25.840078138833533,True
0.1,2021-07-01,EXIDEIND,DD -10.3% at bar 30,-10.032985156679494,-1.6767454645409627,8.356239692138532,15.887564925145137,True
0.1,2021-07-01,SUPREMEIND,DD -10.2% at bar 34,-9.859057779412781,6.7574092382682185,16.616467017681,19.09450325213622,True
0.1,2021-07-01,AIAENG,DD -10.2% at bar 24,-7.821665089877007,-8.75591296121097,-0.9342478713339641,9.88633156287686,True
0.1,2021-10-01,BRITANNIA,DD -10.4% at bar 38,-9.578944683889723,-7.7414501032873355,1.837494580602388,2.4524044563531078,False
0.1,2021-10-01,COLPAL,DD -10.2% at bar 15,-8.365920132717148,-13.27171465813485,-4.9057945254177024,0.41381094012673536,False
0.1,2021-10-01,TCS,DD -10.2% at bar 13,-6.202080317409252,2.3470591389201703,8.549139456329423,9.114423310516306,True
0.1,2021-10-01,HEROMOTOCO,DD -10.0% at bar 33,-7.5756245720606055,-13.039203637704311,-5.463579065643706,0.0,False
0.1,2021-10-01,SJVN,DD -10.3% at bar 13,2.4647887323943762,8.978873239436622,6.514084507042245,6.357388316151202,True
0.1,2021-10-01,RATNAMANI,DD -14.2% at bar 43,-12.323426894147865,-12.059713813979087,0.2637130801687775,5.521263796620812,True
0.1,2021-10-01,BAJAJ-AUTO,DD -10.8% at bar 32,-10.600633338524634,-14.937963972382288,-4.337330633857654,0.0,False
0.1,2021-10-01,PIDILITIND,DD -10.8% at bar 37,-8.239080611932529,2.3456310036983945,10.584711615630923,11.535097606059242,True
0.1,2021-10-01,HDFCLIFE,DD -10.4% at bar 52,-13.140037014188774,-10.823222976214963,2.3168140379738116,2.667297979797967,False
0.1,2021-10-01,TORNTPHARM,DD -10.9% at bar 17,-9.649544238709838,5.5684680707403835,15.218012309450222,17.79039269931375,True
0.1,2021-10-01,ATUL,DD -10.8% at bar 12,-2.6404402102496607,-7.161629434953993,-4.521189224704333,3.8155341853304714,False
0.1,2021-10-01,RELIANCE,DD -13.5% at bar 33,-5.461862113514546,-4.748686254997457,0.7131758585170891,4.489339895291833,False
0.1,2021-10-01,SBILIFE,DD -10.5% at bar 15,-3.060253918365659,0.028948347876443195,3.0892022662421024,3.1867241158653803,False
0.1,2021-10-01,NHPC,DD -12.4% at bar 13,11.340206185567,7.216494845360817,-4.123711340206183,4.629629629629628,False
0.1,2022-01-03,PETRONET,DD -15.6% at bar 37,-6.512797074954296,-8.775137111517376,-2.2623400365630797,7.968711806404283,True
0.1,2022-01-03,NESTLEIND,DD -10.6% at bar 28,-10.202256326862486,-8.409391198292509,1.7928651285699768,3.473605577689254,False
0.1,2022-01-03,HEROMOTOCO,DD -10.8% at bar 37,3.302915287087143,-5.828555277396427,-9.131470564483571,0.0,False
0.1,2022-01-03,HDFCBANK,DD -12.2% at bar 40,-9.782451337799248,5.830251503625805,15.612702841425053,20.846097738876736,True
0.1,2022-01-03,BAJAJ-AUTO,DD -10.7% at bar 42,-1.2953525983338872,16.252174178389428,17.547526776723316,17.77781212805094,True
0.1,2022-01-03,HDFCLIFE,DD -10.5% at bar 24,-7.694081475787849,-12.428900845503462,-4.734819369715613,0.965942210009163,False
0.1,2022-01-03,TCS,DD -10.8% at bar 35,-6.651823718158597,-0.07727064370374745,6.574553074454849,7.043043941859817,True
0.1,2022-01-03,INFY,DD -10.5% at bar 15,-9.286523216308039,-1.9673944533698615,7.319128762938178,10.72496588566616,True
0.1,2022-01-03,ULTRACEMCO,DD -10.5% at bar 32,-10.451973743834065,-12.917697018345654,-2.465723274511589,0.0,False
0.1,2022-01-03,PIDILITIND,DD -10.5% at bar 17,0.07437468673705902,1.3621885559992812,1.2878138692622223,1.9024153808869793,False
0.1,2022-01-03,MGL,DD -10.3% at bar 26,-9.440639269406397,-5.4052511415525135,4.035388127853883,4.456069582755573,False
0.1,2022-01-03,LT,DD -13.1% at bar 29,-2.433887198689443,-4.514132667654781,-2.0802454689653382,0.3757895578476056,False
0.1,2022-01-03,AIAENG,DD -11.9% at bar 36,-11.669136467735415,-8.295837262562308,3.3732992051731063,6.701439726695946,True
0.1,2022-01-03,SHREECEM,DD -11.7% at bar 15,-10.09233908556413,-7.668621593252934,2.423717492311197,4.050209205020927,False
0.1,2022-04-05,NESTLEIND,DD -11.1% at bar 21,-8.337032269519286,2.028496604376591,10.365528873895876,11.30830599372905,True
0.1,2022-04-05,COLPAL,DD -10.6% at bar 50,-6.359110102728939,-1.106069200226883,5.253040902502057,5.609772513124245,True
0.1,2022-04-05,MRF,DD -11.7% at bar 46,0.6585394651396144,8.079284491410352,7.420745026270738,7.372196204814507,True
0.1,2022-04-05,TCS,DD -10.0% at bar 20,-9.691202684282276,-14.523697179406525,-4.83249449512425,0.18867376854083684,False
0.1,2022-04-05,AIAENG,DD -10.2% at bar 47,24.227288753084967,38.09789634504643,13.870607591961463,12.064235372025923,True
0.1,2022-04-05,IRFC,DD -10.2% at bar 49,-10.609480812641074,-9.932279909706544,0.6772009029345298,0.7575757575757569,False
0.1,2022-04-05,ICICIGI,DD -10.8% at bar 24,-5.285349705958488,-8.847135407034799,-3.5617857010763103,2.4172133708216137,False
0.1,2022-04-05,DRREDDY,DD -10.5% at bar 19,-9.22076722326151,1.3880228180789373,10.608790041340447,11.793214862681744,True
0.1,2022-04-05,SUNPHARMA,DD -11.1% at bar 38,-7.485738887095046,-9.83747712840383,-2.3517382413087837,0.6456866965272701,False
0.1,2022-04-05,INFY,DD -12.9% at bar 7,-16.071140723228194,-19.8511632905271,-3.780022567298907,3.6363636363636376,False
0.1,2022-04-05,BAJAJ-AUTO,DD -10.5% at bar 18,-7.501903036984532,-0.9620180066671822,6.53988503031735,10.360679928488326,True
0.1,2022-04-05,PETRONET,DD -11.3% at bar 50,-1.25250501002004,10.69639278557114,11.94889779559118,12.354134956874674,True
0.1,2022-04-05,BHARTIARTL,DD -11.1% at bar 25,-9.574745630054785,-9.476911035742235,0.09783459431255004,1.9979803808424457,False
0.1,2022-04-05,LT,DD -10.5% at bar 12,-7.41265216088886,-15.244682879006556,-7.832030718117696,1.1353275096326332,False
0.1,2022-07-06,ALKEM,DD -10.0% at bar 29,-4.616559185198432,3.9716703757248903,8.588229560923322,13.072429707590395,True
0.1,2022-07-06,MRF,DD -11.1% at bar 54,8.092426348692214,13.026592853767994,4.93416650507578,4.635385938958736,False
0.1,2022-07-06,PFC,DD -11.8% at bar 55,-0.09380863039399424,-1.5478424015009467,-1.4540337711069524,0.0,False
0.1,2022-07-06,TCS,DD -12.1% at bar 49,-7.1133941577857795,-6.006286897186228,1.1071072605995518,2.4151479133650122,False
0.1,2022-07-06,POWERGRID,DD -14.8% at bar 54,-4.56158134820072,-0.5005068423720173,4.061074505828703,5.649229952203938,True
0.1,2022-07-06,EXIDEIND,DD -11.9% at bar 55,11.001410437235538,10.860366713681223,-0.14104372355431494,0.1905972045743276,False
0.1,2022-10-07,IRFC,DD -12.0% at bar 43,56.44028103044495,53.161592505854806,-3.2786885245901445,6.736526946107779,True
0.1,2022-10-07,RELAXO,DD -10.0% at bar 26,-10.106856634016037,-11.308993766696355,-1.2021371326803187,5.228110725881896,True
0.1,2022-10-07,SJVN,DD -13.1% at bar 51,3.3639143730886674,5.3516819571865435,1.9877675840978761,3.698224852071008,False
0.1,2022-10-07,RVNL,DD -10.9% at bar 39,100.0,101.25000000000001,1.2500000000000142,2.777777777777768,False
0.1,2022-10-07,PIDILITIND,DD -10.2% at bar 53,-5.597536242770223,-5.2692856606324545,0.3282505821377688,3.5065803084072034,False
0.1,2022-10-07,ATUL,DD -10.2% at bar 32,-7.851894296885537,-12.03709945620421,-4.185205159318673,8.361834043564942,True
0.1,2023-01-06,UBL,DD -11.6% at bar 24,-11.933275014328375,-16.51835540406021,-4.585080389731834,1.1097790717588651,False
0.1,2023-01-06,PIDILITIND,DD -10.3% at bar 14,-9.471514094279033,-6.918288863339016,2.5532252309400176,4.101778050275895,False
0.1,2023-01-06,TCS,DD -10.1% at bar 46,-0.8267036166337183,0.9372421416449972,1.7639457582787155,2.4615384615384706,False
0.1,2023-01-06,RELAXO,DD -10.2% at bar 15,-8.511825078090133,-9.1979027219991,-0.6860776439089662,4.3775149372027755,False
0.1,2023-07-13,PIDILITIND,DD -10.4% at bar 56,-7.247040855288285,-6.068728522336772,1.1783123329515126,2.4065535978923025,False
0.1,2023-07-13,ASIANPAINT,DD -10.2% at bar 21,-5.882352941176471,-7.388235294117642,-1.5058823529411711,3.8515625000000053,False
0.1,2024-01-15,HINDUNILVR,DD -10.1% at bar 41,-9.272501165863513,-13.928182807399335,-4.655681641535821,0.0,False
0.1,2024-01-15,HDFCBANK,DD -11.5% at bar 3,-12.083931133428973,-10.646819703491149,1.4371114299378238,5.364938191016266,True
0.1,2024-01-15,VINATIORGA,DD -10.2% at bar 49,-12.705417803844142,-4.869055223273905,7.8363625805702375,8.976917448280464,True
0.1,2024-01-15,ASIANPAINT,DD -10.5% at bar 8,-9.097712208680775,-14.239897370109052,-5.1421851614282765,1.3894255808874156,False
0.1,2024-01-15,MRF,DD -12.0% at bar 45,-3.2995220588235337,-4.976838235294117,-1.6773161764705837,4.243051904132411,False
0.1,2024-01-15,HINDZINC,DD -10.1% at bar 43,-8.174048174048178,25.858585858585855,34.032634032634036,46.200710780165856,True
0.1,2024-04-18,KOTAKBANK,DD -10.9% at bar 5,-9.97621379599833,1.9504687281376718,11.926682524136002,15.212931302455711,True
0.1,2024-07-19,ASIANPAINT,DD -10.2% at bar 58,3.1601636089000493,1.5648071146110862,-1.595356494288963,1.4132240922626327,False
0.1,2024-07-19,BATAINDIA,DD -10.2% at bar 14,-5.302533140832128,-3.8620553878461683,1.4404777529859594,1.7221067221067088,False
0.1,2024-07-19,TCS,DD -10.1% at bar 61,-4.495165489029371,-4.168603570100397,0.3265619189289737,0.34193234363593117,False
0.1,2024-10-18,RELAXO,DD -10.6% at bar 17,-12.563135349402213,-26.04692794578351,-13.483792596381296,0.02193623866628691,False
0.1,2024-10-18,DRREDDY,DD -11.5% at bar 20,-9.996143062704899,-3.4022637255047483,6.593879337200151,14.504099880506004,True
0.1,2024-10-18,APOLLOHOSP,DD -10.0% at bar 60,-2.7674748313737845,-2.8934969711724254,-0.12602213979864096,0.5663031231359694,False
0.1,2024-10-18,SBICARD,DD -10.3% at bar 49,-8.423968114571373,2.8845504289671045,11.308518543538478,12.34877544998525,True
0.1,2024-10-18,PIDILITIND,DD -10.9% at bar 50,-8.082286432160808,-12.444723618090446,-4.362437185929638,1.0797291110002716,False
0.1,2024-10-18,ASIANPAINT,DD -16.6% at bar 16,-17.288571762779277,-23.78223016894206,-6.493658406162783,1.2182556518576915,False
0.1,2024-10-18,SHREECEM,DD -10.0% at bar 50,9.720968952014887,3.3740660424867164,-6.346902909528171,0.0,False
0.1,2024-10-18,MRF,DD -10.0% at bar 55,-8.157154428553055,-12.096328430723084,-3.939174002170029,0.0,False
0.1,2025-01-20,SUNPHARMA,DD -10.4% at bar 25,-7.80261493040911,1.4424293547026623,9.245044285111772,10.027447392497724,True
0.1,2025-01-20,ITC,DD -11.4% at bar 18,-6.3970756225725385,-1.7477724468814204,4.649303175691118,5.8335367341957545,True
0.1,2025-01-20,MRF,DD -10.7% at bar 31,-7.014094805539497,14.178646694777763,21.19274150031726,22.79134827584577,True
0.1,2025-01-20,DRREDDY,DD -10.5% at bar 23,-10.089453679886349,-7.82047836603063,2.2689753138557185,3.3605192365173453,False
0.1,2025-01-20,RELIANCE,DD -10.3% at bar 30,-10.99620820406756,-0.29491746141178415,10.701290742655777,12.066442895257756,True
0.1,2025-01-20,PIDILITIND,DD -10.2% at bar 29,-3.8188366286911366,10.353832467644267,14.172669096335405,14.735389549845213,True
0.1,2025-01-20,TITAN,DD -10.2% at bar 19,-4.996673811811664,0.010348141030376496,5.00702195284204,5.270364895355173,True
0.1,2025-01-20,TCS,DD -11.6% at bar 26,-10.99244690764628,-16.582470940212865,-5.5900240325665855,0.7769558209695271,False
0.1,2025-01-20,APOLLOHOSP,DD -10.9% at bar 28,-10.739804006872294,5.584108187026694,16.323912193898988,18.288008459174556,True
0.1,2025-01-20,ULTRACEMCO,DD -10.2% at bar 28,-4.668476956454216,14.443571196626642,19.11204815308086,20.047983650015546,True
0.1,2025-01-20,RATNAMANI,DD -12.8% at bar 17,-14.798213777993345,-9.6854041578164,5.112809620176945,8.432954478534826,True
0.1,2025-04-24,SUNPHARMA,DD -10.4% at bar 37,-8.642385941571046,-6.729863074449808,1.912522867121238,4.824029126213603,False
0.1,2025-04-24,ASIANPAINT,DD -10.4% at bar 33,-9.941567927284531,-3.611426716442136,6.330141210842395,12.593493737046057,True
0.1,2025-04-24,TCS,DD -11.0% at bar 56,-4.389111006585129,-6.541039510818439,-2.15192850423331,0.0,False
0.1,2025-07-23,NESTLEIND,DD -10.6% at bar 12,-9.887869520897043,4.54638124362895,14.434250764525993,16.69683257918553,True
0.1,2025-07-23,ASIANPAINT,DD -10.0% at bar 52,-1.6418287446324829,5.312789424938949,6.954618169571432,7.687039890429714,True
0.1,2025-07-23,SHREECEM,DD -10.1% at bar 60,-9.85520784680056,-10.602522185894442,-0.7473143390938812,0.0690846286701241,False
0.1,2025-10-24,ITC,DD -13.7% at bar 47,-16.014875239923224,-23.548464491362772,-7.5335892514395475,0.0,False
0.1,2025-10-24,ACC,DD -10.9% at bar 53,-7.750932382033396,-8.76709367061239,-1.016161288578994,2.865178414484082,False
0.1,2025-10-24,ONGC,DD -10.1% at bar 52,-8.185597740822091,-2.7494508942579303,5.436146846564161,6.040411807424495,True
0.1,2025-10-24,LT,DD -10.1% at bar 62,-2.9987963840303187,-2.9987963840303187,0.0,0.0,False
0.1,2025-10-24,SUNPHARMA,DD -11.9% at bar 59,-5.067686874632131,-3.537374926427305,1.5303119482048264,1.612003224006453,False
0.1,2025-10-24,RELIANCE,DD -11.2% at bar 58,-3.968035271424629,-4.898043538164778,-0.930008266740149,0.7604017216642722,False
0.1,2026-01-27,HDFCBANK,DD -10.1% at bar 28,-9.250863557858368,-16.69905008635578,-7.448186528497411,1.0407993338884314,False
0.1,2026-01-27,SBIN,DD -10.5% at bar 29,5.6069885581351135,1.4527845036319569,-4.154204054503157,0.0,False
0.1,2026-01-27,LT,DD -12.1% at bar 26,6.623897777073753,5.971804213527636,-0.6520935635461171,2.008071904325659,False
0.1,2026-01-27,UBL,DD -10.7% at bar 37,10.206518685023896,2.458555774093847,-7.747962910930049,2.3902097010644496,False
0.1,2026-01-27,PIDILITIND,DD -11.7% at bar 33,-6.467661691542299,-4.94057490326147,1.5270867882808288,4.831560283687941,False
0.1,2026-01-27,SHREECEM,DD -14.2% at bar 29,-11.976487876561352,-11.113152094048493,0.8633357825128591,7.408180300500833,True
0.1,2026-01-27,ULTRACEMCO,DD -12.8% at bar 29,-7.42711891333704,-7.967273016125189,-0.5401541027881489,4.6250214518620325,False
0.1,2026-01-27,MARICO,DD -10.5% at bar 39,-0.8983641727004468,3.915258782515426,4.813622955215873,6.480855094033289,True
0.1,2026-01-27,BHARTIARTL,DD -11.4% at bar 31,-8.720989155771772,-4.388365257930483,4.332623897841289,4.818742019652467,False
0.1,2026-01-27,RELIANCE,DD -11.2% at bar 46,-5.498007968127497,3.6436073886273057,9.141615356754802,9.673463130461446,True
0.1,2026-01-27,TITAN,DD -11.3% at bar 39,-2.4393294971228423,9.712284213159867,12.15161371028271,16.063597897166293,True
0.1,2026-01-27,IRCTC,DD -11.7% at bar 24,-6.345679012345672,-11.185185185185192,-4.839506172839521,0.0,False
0.12,2021-07-01,EXIDEIND,DD -12.1% at bar 33,-11.90214403518417,-1.6767454645409627,10.225398570643208,18.346333853354135,True
0.12,2021-10-01,COLPAL,DD -13.0% at bar 31,-12.495556345538562,-13.27171465813485,-0.776158312596289,0.5552170085990848,False
0.12,2021-10-01,TCS,DD -13.1% at bar 18,-8.912390756527797,2.3470591389201703,11.259449895447968,12.361121330292102,True
0.12,2021-10-01,HEROMOTOCO,DD -13.6% at bar 37,-12.540599378500312,-13.039203637704311,-0.498604259203999,1.4473261602697907,False
0.12,2021-10-01,SJVN,DD -12.4% at bar 18,-0.176056338028159,8.978873239436622,9.154929577464781,9.171075837742503,True
0.12,2021-10-01,RATNAMANI,DD -14.2% at bar 43,-12.323426894147865,-12.059713813979087,0.2637130801687775,5.521263796620812,True
0.12,2021-10-01,BAJAJ-AUTO,DD -13.4% at bar 33,-10.843326584644137,-14.937963972382288,-4.0946373877381514,0.0,False
0.12,2021-10-01,PIDILITIND,DD -12.0% at bar 43,-8.42689656884242,2.3456310036983945,10.772527572540813,11.763855508773213,True
0.12,2021-10-01,HDFCLIFE,DD -13.6% at bar 53,-12.434025635752969,-10.823222976214963,1.610802659538006,1.8395303326810275,False
0.12,2021-10-01,TORNTPHARM,DD -12.1% at bar 18,-7.146752538499489,5.5684680707403835,12.715220609239871,14.615438400223745,True
0.12,2021-10-01,ATUL,DD -12.4% at bar 13,-0.9393478975032852,-7.161629434953993,-6.2222815374507086,2.0327899433119745,False
0.12,2021-10-01,RELIANCE,DD -13.5% at bar 33,-5.461862113514546,-4.748686254997457,0.7131758585170891,4.489339895291833,False
0.12,2021-10-01,NHPC,DD -12.4% at bar 13,11.340206185567,7.216494845360817,-4.123711340206183,4.629629629629628,False
0.12,2022-01-03,PETRONET,DD -15.6% at bar 37,-6.512797074954296,-8.775137111517376,-2.2623400365630797,7.968711806404283,True
0.12,2022-01-03,NESTLEIND,DD -12.5% at bar 41,-11.617034251448315,-8.409391198292509,3.207643053155806,5.12994480220792,True
0.12,2022-01-03,HEROMOTOCO,DD -13.1% at bar 40,-2.390373899701196,-5.828555277396427,-3.4381813776952312,0.2585422354595801,False
0.12,2022-01-03,HDFCBANK,DD -12.2% at bar 40,-9.782451337799248,5.830251503625805,15.612702841425053,20.846097738876736,True
0.12,2022-01-03,HDFCLIFE,DD -17.3% at bar 29,-11.821675634127592,-12.428900845503462,-0.6072252113758694,3.312412831241285,False
0.12,2022-01-03,TCS,DD -15.4% at bar 37,-7.779451247462511,-0.07727064370374745,7.702180603758763,8.351913654761066,True
0.12,2022-01-03,INFY,DD -13.5% at bar 17,-11.180173299270457,-1.9673944533698615,9.212778845900596,13.085636342070917,True
0.12,2022-01-03,ULTRACEMCO,DD -12.1% at bar 33,-11.787438988075971,-12.917697018345654,-1.1302580302696832,0.0,False
0.12,2022-01-03,PIDILITIND,DD -12.1% at bar 25,0.26839560865979534,1.3621885559992812,1.0937929473394858,1.201322260743365,False
0.12,2022-01-03,MGL,DD -12.8% at bar 32,-12.271689497716896,-5.4052511415525135,6.866438356164382,7.826935588809358,True
0.12,2022-01-03,LT,DD -13.1% at bar 29,-2.433887198689443,-4.514132667654781,-2.0802454689653382,0.3757895578476056,False
0.12,2022-01-03,AIAENG,DD -16.1% at bar 37,-11.655664825542232,-8.295837262562308,3.3598275629799232,6.685168806611963,True
0.12,2022-01-03,SHREECEM,DD -13.0% at bar 17,-11.460543024288558,-7.668621593252934,3.7919214310356244,5.658101447893649,True
0.12,2022-04-05,NESTLEIND,DD -12.6% at bar 24,-8.98952461272138,2.028496604376591,11.01802121709797,12.106322014265691,True
0.12,2022-04-05,MRF,DD -12.2% at bar 47,1.0120136962040218,8.079284491410352,7.06727079520633,6.9964656050331975,True
0.12,2022-04-05,TCS,DD -14.5% at bar 29,-13.678305546817661,-14.523697179406525,-0.8453916325888642,4.468569693288793,False
0.12,2022-04-05,IRFC,DD -13.3% at bar 51,-9.932279909706544,-9.932279909706544,0.0,0.0,False
0.12,2022-04-05,ICICIGI,DD -12.9% at bar 31,-10.337685394089581,-8.847135407034799,1.4905499870547825,6.451612903225801,True
0.12,2022-04-05,DRREDDY,DD -12.3% at bar 23,-10.390540197233195,1.3880228180789373,11.778563015312132,13.252577319587644,True
0.12,2022-04-05,SUNPHARMA,DD -12.1% at bar 46,-11.19900979442472,-9.83747712840383,1.3615326660208904,1.6544451851403075,False
0.12,2022-04-05,INFY,DD -12.9% at bar 7,-16.071140723228194,-19.8511632905271,-3.780022567298907,3.6363636363636376,False
0.12,2022-04-05,PETRONET,DD -14.0% at bar 51,3.306613226452903,10.69639278557114,7.389779559118237,7.395732298739088,True
0.12,2022-04-05,BHARTIARTL,DD -13.1% at bar 29,-10.266110096530138,-9.476911035742235,0.7891990607879027,1.78805058874838,False
0.12,2022-04-05,LT,DD -12.4% at bar 20,-11.976798017483176,-15.244682879006556,-3.2678848615233793,2.7658323794202078,False
0.12,2022-07-06,MRF,DD -14.8% at bar 55,9.013767543991417,13.026592853767994,4.012825309776577,3.751049091205161,False
0.12,2022-07-06,PFC,DD -12.9% at bar 57,-1.7354596622889353,-1.5478424015009467,0.18761726078798868,0.8591885441527447,False
0.12,2022-07-06,TCS,DD -12.1% at bar 49,-7.1133941577857795,-6.006286897186228,1.1071072605995518,2.4151479133650122,False
0.12,2022-07-06,POWERGRID,DD -14.8% at bar 54,-4.56158134820072,-0.5005068423720173,4.061074505828703,5.649229952203938,True
0.12,2022-07-06,EXIDEIND,DD -12.4% at bar 60,10.366713681241176,10.860366713681223,0.4936530324400472,0.7667731629392938,False
0.12,2022-10-07,IRFC,DD -12.0% at bar 43,56.44028103044495,53.161592505854806,-3.2786885245901445,6.736526946107779,True
0.12,2022-10-07,RELAXO,DD -12.1% at bar 53,-12.491342633818146,-11.308993766696355,1.1823488671217905,3.408898185312914,False
0.12,2022-10-07,SJVN,DD -13.1% at bar 51,3.3639143730886674,5.3516819571865435,1.9877675840978761,3.698224852071008,False
0.12,2022-10-07,RVNL,DD -12.0% at bar 41,96.25000000000001,101.25000000000001,5.0,4.741684359518739,False
0.12,2023-01-06,UBL,DD -12.8% at bar 25,-11.797532502790261,-16.51835540406021,-4.720822901269948,0.9541723666210755,False
0.12,2023-01-06,TCS,DD -12.7% at bar 50,-2.5143622238482974,0.9372421416449972,3.451604365493295,4.235339210425448,False
0.12,2023-01-06,RELAXO,DD -13.6% at bar 20,-11.618697010263274,-9.1979027219991,2.420794288264174,8.046702429788578,True
0.12,2024-01-15,HINDUNILVR,DD -12.9% at bar 46,-12.857531478314936,-13.928182807399335,-1.0706513290843986,1.9778357526701873,False
0.12,2024-01-15,HDFCBANK,DD -12.4% at bar 4,-11.593735054997614,-10.646819703491149,0.9469153515064654,4.780709465399036,False
0.12,2024-01-15,VINATIORGA,DD -13.4% at bar 50,-14.604262237965276,-4.869055223273905,9.735207014691373,11.400108799129605,True
0.12,2024-01-15,ASIANPAINT,DD -13.0% at bar 29,-12.656159320687863,-14.239897370109052,-1.5837380494211892,2.0545190676854785,False
0.12,2024-01-15,MRF,DD -12.7% at bar 46,-3.2473529411764663,-4.976838235294117,-1.729485294117651,4.186843953197794,False
0.12,2024-04-18,KOTAKBANK,DD -12.7% at bar 6,-8.190849307401717,1.9504687281376718,10.141318035539388,12.972445744940252,True
0.12,2024-07-19,BATAINDIA,DD -12.5% at bar 16,-7.940674629216433,-3.8620553878461683,4.078619241370265,4.637154262902765,False
0.12,2024-10-18,RELAXO,DD -12.6% at bar 18,-13.3047759094687,-26.04692794578351,-12.742152036314808,0.8775811209439599,False
0.12,2024-10-18,PIDILITIND,DD -13.0% at bar 58,-11.77889447236181,-12.444723618090446,-0.6658291457286367,0.1566416040100327,False
0.12,2024-10-18,ASIANPAINT,DD -16.6% at bar 16,-17.288571762779277,-23.78223016894206,-6.493658406162783,1.2182556518576915,False
0.12,2024-10-18,SHREECEM,DD -12.3% at bar 58,3.30911295875685,3.3740660424867164,0.06495308372986619,1.1430470111658542,False
0.12,2024-10-18,MRF,DD -12.1% at bar 57,-12.701065667835628,-12.096328430723084,0.6047372371125448,1.2918149655144262,False
0.12,2025-01-20,SUNPHARMA,DD -13.1% at bar 29,-10.8618023337551,1.4424293547026623,12.304231688457763,13.803545517632966,True
0.12,2025-01-20,ITC,DD -12.4% at bar 22,-7.151016678090018,-1.7477724468814204,5.403244231208598,6.692913385826782,True
0.12,2025-01-20,DRREDDY,DD -13.4% at bar 27,-13.57545974584405,-7.82047836603063,5.75498137981342,7.529652170050194,True
0.12,2025-01-20,TITAN,DD -14.5% at bar 29,-8.877226698203858,0.010348141030376496,8.887574839234235,9.753406878650228,True
0.12,2025-01-20,TCS,DD -12.7% at bar 27,-11.409338368728235,-16.582470940212865,-5.173132571484629,1.251193755103741,False
0.12,2025-01-20,APOLLOHOSP,DD -12.8% at bar 29,-8.999609193537683,5.584108187026694,14.583717380564376,16.025994230706896,True
0.12,2025-01-20,ULTRACEMCO,DD -13.0% at bar 29,-2.6697852594722686,14.443571196626642,17.113356456098913,17.582778895249884,True
0.12,2025-01-20,RATNAMANI,DD -12.8% at bar 17,-14.798213777993345,-9.6854041578164,5.112809620176945,8.432954478534826,True
0.12,2025-04-24,TCS,DD -12.8% at bar 61,-7.114299153339605,-6.541039510818439,0.5732596425211662,0.6171667299658123,False
0.12,2025-10-24,ITC,DD -13.7% at bar 47,-16.014875239923224,-23.548464491362772,-7.5335892514395475,0.0,False
0.12,2025-10-24,ACC,DD -12.8% at bar 62,-8.76709367061239,-8.76709367061239,0.0,0.0,False
0.12,2025-10-24,RELIANCE,DD -12.5% at bar 59,-3.237806558280518,-4.898043538164778,-1.6602369798842598,0.0,False
0.12,2026-01-27,HDFCBANK,DD -12.5% at bar 31,-10.109024179620032,-16.69905008635578,-6.590025906735747,1.513059141398987,False
0.12,2026-01-27,SBIN,DD -14.7% at bar 33,1.2866163414518306,1.4527845036319569,0.1661681621801263,4.232680228742836,False
0.12,2026-01-27,LT,DD -12.1% at bar 26,6.623897777073753,5.971804213527636,-0.6520935635461171,2.008071904325659,False
0.12,2026-01-27,UBL,DD -12.4% at bar 43,11.281258780556348,2.458555774093847,-8.8227030064625,0.0,False
0.12,2026-01-27,PIDILITIND,DD -13.7% at bar 37,-7.317578772802659,-4.94057490326147,2.3770038695411895,5.792887497204213,True
0.12,2026-01-27,SHREECEM,DD -14.2% at bar 29,-11.976487876561352,-11.113152094048493,0.8633357825128591,7.408180300500833,True
0.12,2026-01-27,ULTRACEMCO,DD -12.8% at bar 29,-7.42711891333704,-7.967273016125189,-0.5401541027881489,4.6250214518620325,False
0.12,2026-01-27,BHARTIARTL,DD -12.2% at bar 34,-7.41866828823351,-4.388365257930483,3.0303030303030276,3.344280240831954,False
0.12,2026-01-27,IRCTC,DD -14.2% at bar 26,-7.4979423868312685,-11.185185185185192,-3.6872427983539238,0.5783432689741019,False
